,frame,y,x,A,bg,x0,y0,x_std,y_std,sigma,niter,neglogL,retcode,xy_std,particle,dx,dy,step_length,step_sigma,p_value,Rg,log_p_values,track_length,motion
6143,155,453.9989777166306,239.4283444404842,79.6129496566168,107.30186486479793,239,454,0.11752423790950699,0.11984732119044796,1.520712867089798,5,15.352741598110816,0,0.11869146324133172,82,-0.21207495591426095,0.8704347963217742,0.8958976066346892,0.16098449331795076,1.8829312778069792e-07,3.8719387504877356,-1643.0291804531805,181,mobile
6144,156,454.3933682942655,239.02587269603546,92.64887124327447,106.94489480494555,239,454,0.10374996845762767,0.10534646022002778,1.4765992350179604,5,18.851491103295377,0,0.10455126167543037,82,-0.40247174444874645,0.39439057763490837,0.5634957256331353,0.1581727845246859,0.001754064151949533,3.8719387504877356,-1643.0291804531805,181,mobile
6145,157,454.7167130845563,239.3262427311699,81.70747441832093,105.69135796694243,239,455,0.11658449934450248,0.11418125218241368,1.5135279447247072,4,12.812241439081749,0,0.11538913258481547,82,0.30037003513444915,0.3233447902908324,0.4413320874521731,0.15571004539399647,0.018012581768300992,3.8719387504877356,-1643.0291804531805,181,mobile
6146,158,454.5207046919573,239.18800158320104,61.47874595618754,105.7247181363442,239,455,0.15174281503375256,0.1461163688125776,1.6246405110955535,5,14.834268613940418,0,0.14895615990844563,82,-0.13824114796886988,-0.19600839259902614,0.23985392421431204,0.18842130849069738,0.44475965172497284,3.8719387504877356,-1643.0291804531805,181,mobile
6147,159,453.8705580734973,239.30296272078633,70.93637699105957,105.4601650599926,239,454,0.12619626548341997,0.1371005977911996,1.62381136581606,5,13.729256543279936,0,0.13176128288815744,82,0.11496113758528281,-0.6501466184599849,0.660232299005324,0.19886923654251676,0.004042170329429788,3.8719387504877356,-1643.0291804531805,181,mobile
6148,160,454.1239537426934,239.80879920049637,44.28524658516827,105.86696037556466,240,454,0.20490209560173067,0.20225549273191326,1.7190001554520447,6,14.41156265292391,0,0.20358309497869634,82,0.505836479710041,0.25339566919609524,0.565756051114598,0.24250177778613902,0.06578004449983936,3.8719387504877356,-1643.0291804531805,181,mobile
6149,161,454.3395583364624,238.83846970208396,43.53008397672583,107.56331639077736,239,454,0.21447171066810725,0.2003617563640208,1.5634844081840975,5,14.019837673225336,0,0.20753668120380495,82,-0.9703294984124113,0.21560459376900099,0.9939943039794432,0.29071902346801226,0.002894086277359463,3.8719387504877356,-1643.0291804531805,181,mobile
6150,162,454.1080604994036,239.05785833451228,42.206148718941144,103.51792748640317,239,455,0.21108872551684427,0.21543877377711423,1.969561388967786,7,15.589081886694272,0,0.21327484062461777,82,0.21938863242831985,-0.23149783705878235,0.3189398385301889,0.29758634324939354,0.563081971197241,3.8719387504877356,-1643.0291804531805,181,mobile
6151,163,454.2654783370629,239.6897109783096,50.61417262837356,108.11517542853275,240,454,0.17577637630000623,0.18731200947314333,1.4923837769553787,6,15.751832778825898,0,0.18163579404680721,82,0.6318526437973162,0.1574178376592954,0.6511667521357233,0.2801387501265583,0.06710348820089408,3.8719387504877356,-1643.0291804531805,181,mobile
6152,164,454.85302739470245,239.40556897868163,35.582407265659775,107.30255394801522,240,455,0.2539212101705722,0.2436190977991363,1.5817636315943893,4,11.248200521875045,0,0.24882347737598337,82,-0.2841419996279626,0.587549057639535,0.6526488880597918,0.30806603930406007,0.10602327232978684,3.8719387504877356,-1643.0291804531805,181,mobile
6153,165,454.48301845720266,239.44359706826484,48.819289343869876,106.99885872162999,239,455,0.1822029592479239,0.1881713004365203,1.3615541085263152,4,8.550287540246407,0,0.1852111722692125,82,0.03802808958320725,-0.37000893749979014,0.3719579941701375,0.31018752590459275,0.4872551826087428,3.8719387504877356,-1643.0291804531805,181,mobile
6154,166,454.4864913844392,240.17473669385996,31.219874082172723,106.78369058446356,240,454,0.2846434293675278,0.27992943614447635,1.5328121394696088,4,13.888794217510796,0,0.28229627264832174,82,0.7311396255951195,0.00347292723654391,0.7311478737840669,0.3376305138527493,0.09587089616040367,3.8719387504877356,-1643.0291804531805,181,mobile
6155,167,454.50331452017076,239.5949187240028,29.709412573840282,106.1540833207165,240,454,0.27847376666121626,0.3153567526220586,1.7381501162863968,6,9.64634802206913,0,0.29748741161838743,82,-0.579817969857146,0.01682313573155625,0.5800619760552355,0.4101096751145277,0.36777883452314175,3.8719387504877356,-1643.0291804531805,181,mobile
6156,168,455.206583807681,238.67946871576416,26.77566187454144,106.85240122381667,239,455,0.31694197682845643,0.333113792809092,1.585098521237308,4,9.910716719693049,0,0.3251284481828593,82,-0.9154500082386505,0.7032692875102384,1.1543987215599745,0.4406895368501527,0.03235572489217632,3.8719387504877356,-1643.0291804531805,181,mobile
6157,169,454.6021014848973,238.463071494324,40.234843149034766,107.19028841025403,238,455,0.24485456245278225,0.2082505501950081,1.20287121242244,6,9.549381667477672,0,0.22729061618384847,82,-0.21639722144016105,-0.6044823227837242,0.6420487800821901,0.39669828840445953,0.26988996638969187,3.8719387504877356,-1643.0291804531805,181,mobile
6158,170,455.17940937711614,239.0944687572898,29.96880880165233,105.41281230478208,238,455,0.3015223887841846,0.28900219960580176,1.8960176706813643,5,10.487725934971206,0,0.29532864940191006,82,0.6313972629658053,0.5773078922188688,0.8555389565057241,0.37266611780894415,0.07170628758059117,3.8719387504877356,-1643.0291804531805,181,mobile
6159,171,455.340806049238,238.8669099592655,32.70547105873022,106.20297581864124,239,455,0.272094384240156,0.26580692726046984,1.7047730700173254,5,12.290713804483191,0,0.2689690284351363,82,-0.22755879802429035,0.16139667212183895,0.2789836775337657,0.3994538138695104,0.7835736219099658,3.8719387504877356,-1643.0291804531805,181,mobile
6160,172,454.6188149595531,238.53794526167988,29.565405909081687,108.08179122970273,239,455,0.29666813570547534,0.3001131435278298,1.4223584324407494,5,9.757552831510983,0,0.2983956112789849,82,-0.32896469758563285,-0.7219910896848774,0.793403368937871,0.4017266223290414,0.14223430995948563,3.8719387504877356,-1643.0291804531805,181,mobile
6161,173,453.7168990302973,238.59414850474033,34.46074880016453,105.22126031762005,238,454,0.2494143153940028,0.25920243716274083,1.721152276809259,5,8.79465750678465,0,0.2543554640208892,82,0.05620324306045177,-0.9019159292557788,0.9036653960265532,0.3920926458221844,0.07023723187042896,3.8719387504877356,-1643.0291804531805,181,mobile
6162,174,453.4502055683414,239.43905130006766,23.376955671190796,103.27767268839528,241,453,0.43829648835274493,0.3574095612678391,2.1360826398665584,7,12.49094813750998,0,0.39990336719513697,82,0.8449027953273287,-0.26669346195592425,0.88599443350507,0.47394029705363777,0.17423168051590804,3.8719387504877356,-1643.0291804531805,181,mobile
6163,175,454.34449540397895,239.02008313374347,33.42918466043586,107.36566185418758,239,454,0.2771292874978603,0.26224212996020596,1.6662462681359473,5,10.159887886000488,0,0.2697884140536221,82,-0.4189681663241913,0.8942898356375508,0.9875670278607387,0.4823986851677533,0.12300678217332238,3.8719387504877356,-1643.0291804531805,181,mobile
6164,176,453.9802647222703,238.5991428535778,32.061558474624974,106.37717998209716,238,455,0.26909623005780137,0.29959726792417046,1.6898717645088681,8,10.18429888553742,0,0.2847554248639948,82,-0.42094028016566654,-0.3642306817086478,0.5566459457895082,0.3922645030423258,0.3653635791330176,3.8719387504877356,-1643.0291804531805,181,mobile
6165,177,453.20871284199995,237.96425043004783,27.426893644710777,105.32783486289816,239,454,0.32195177424465415,0.3385534018782175,2.063072233093908,7,12.96390816939387,0,0.33035689100016863,82,-0.6348924235299762,-0.7715518802703514,0.999190018667361,0.43614370042541195,0.0724933342728406,3.8719387504877356,-1643.0291804531805,181,mobile
6166,178,453.18234966362047,238.37114459670542,22.898690000405043,104.27871758720897,238,454,0.38374680921610194,0.39556918505446526,2.1126749030702867,7,10.442913223903446,0,0.3897028314935581,82,0.4068941666575938,-0.026363178379483543,0.4077473237609858,0.5108854786597421,0.7272413771202276,3.8719387504877356,-1643.0291804531805,181,mobile
6167,179,450.9762137480681,238.26902914561282,25.450833269789626,106.89782692495592,239,451,0.3515897812503262,0.3495203547239971,1.5392672619007857,7,9.342004686648325,0,0.35055659503569536,82,-0.102115451092601,-2.206135915552352,2.2084979608869597,0.5241738482575385,0.00013971323015399408,3.8719387504877356,-1643.0291804531805,181,mobile
6168,180,451.18274067206244,238.6213914204306,18.291067373335398,106.63093602415843,238,451,0.49592595656805416,0.4581234034335917,1.8519405005309315,7,9.989457802370946,0,0.4773989983082898,82,0.3523622748177786,0.2065269239943177,0.4084269127387597,0.5922834877900776,0.7883915953537246,3.8719387504877356,-1643.0291804531805,181,mobile
6169,0,416.21475280057086,45.05951378604044,506.01812073141747,114.54993193947212,45,416,0.027048323471795324,0.027567961360720948,1.129450983741,4,23.739608832441487,0,0.027309378391141358,83,,,,,,1.9466594989841253,-22667.232987105344,200,mobile
6170,1,415.79537227934253,44.21157508962174,471.7181948904619,121.06020849792053,44,416,0.028696386149950247,0.029287523548342576,1.0906063288439114,4,42.565337278227304,0,0.028993461449624957,83,-0.8479386964187015,-0.4193805212283337,0.9459810011147135,0.03982992536951867,3.2369368479877216e-123,1.9466594989841253,-22667.232987105344,200,mobile
6171,2,416.5828376083601,44.26370165845518,450.90662736310804,116.72110011728418,44,417,0.029938181933296438,0.029677810845110855,1.1493203707457176,4,40.83919639353529,0,0.029808280678607888,83,0.0521265688334438,0.7874653290175502,0.7891887122755028,0.04158310238360718,6.115063886555619e-79,1.9466594989841253,-22667.232987105344,200,mobile
6172,3,416.4204686519594,43.731773839627685,493.01022569139695,119.51341525213115,44,416,0.027841875682890718,0.028187926021260044,1.1059503212524606,4,35.65325211295762,0,0.028015435164579997,83,-0.5319278188274978,-0.1623689564006554,0.556157246150059,0.04090719013175378,7.286339279685281e-41,1.9466594989841253,-22667.232987105344,200,mobile
6173,4,417.02731109402913,43.618671730616335,435.2874329702528,122.71091096039886,44,417,0.030576405261706213,0.031437958013540324,1.1336480174660648,5,46.71966984050287,0,0.031010173836897623,83,-0.11310210901135065,0.6068424420697056,0.6172923428651448,0.041791093415408445,4.1964615933969043e-48,1.9466594989841253,-22667.232987105344,200,mobile
6174,5,418.05263929142257,43.44362355118219,428.93090597303825,125.56137565259321,43,418,0.03170335820626255,0.0316142860083844,1.0853564841531018,6,51.3196731888708,0,0.0316588534329224,83,-0.17504817943414253,1.025328197393435,1.0401633417369016,0.04431606798985975,2.3518824945374372e-120,1.9466594989841253,-22667.232987105344,200,mobile
6175,6,418.4654909439664,43.755410555855605,403.47554450922314,118.81354224073105,44,418,0.03238912785772726,0.03270904185168191,1.1897552929995476,4,38.45107899061527,0,0.03254947789319579,83,0.3117870046734126,0.4128516525438499,0.5173563793860151,0.045406513979900545,6.454096155557597e-29,1.9466594989841253,-22667.232987105344,200,mobile
6176,7,418.69326894512403,43.42174448158065,481.9344256202025,120.57454246731983,43,419,0.02862675890607228,0.028577840976740484,1.1236258226397444,5,30.98816129940102,0,0.02860231039932138,83,-0.33366607427495154,0.22777800115761693,0.4039998353136011,0.043330828186162906,1.3287586814481444e-19,1.9466594989841253,-22667.232987105344,200,mobile
6177,8,417.9372447319198,43.170030796353814,482.4874723323429,116.09029439211132,43,418,0.028000882463530632,0.028394654303292268,1.1437995258349967,3,30.495832525994167,0,0.028198455735553424,83,-0.25171368522683935,-0.7560242132042276,0.796826449285883,0.040165222096349644,3.4383245549013836e-86,1.9466594989841253,-22667.232987105344,200,mobile
6178,9,418.18838981647815,44.11710706822425,485.9281635680881,116.94281088672952,44,418,0.02823031500743374,0.028209160987522536,1.1637964303156954,4,34.37330083334512,0,0.028219739979656988,83,0.9470762718704364,0.2511450845583454,0.9798098377939585,0.039893691611449254,1.0294855018688935e-131,1.9466594989841253,-22667.232987105344,200,mobile
6179,10,418.9886934402484,45.051190231828144,460.3597019819897,121.20678307536011,45,419,0.029225224439144094,0.03011555054217998,1.1527524826009614,4,45.373767320826104,0,0.029673726830118104,83,0.9340831636038942,0.8003036237702759,1.2300395305631826,0.04094977153181593,1.188956924138517e-196,1.9466594989841253,-22667.232987105344,200,mobile
6180,11,418.47786860437213,45.165927080663394,438.4005868866361,119.1382759991499,45,419,0.030556200349853246,0.03048569803940108,1.166466085840712,4,34.80612153569062,0,0.03052096955185004,83,0.11473684883524982,-0.5108248358762921,0.5235518669899705,0.04256829390959225,1.4209568218660724e-33,1.9466594989841253,-22667.232987105344,200,mobile
6181,12,418.2304331368894,45.35529219435674,465.31625625990324,117.34667283276426,45,418,0.028937061353974166,0.029445686274713157,1.1318478795126303,5,37.7706545988408,0,0.029192481566256884,83,0.18936511369334852,-0.24743546748271683,0.3115821831435254,0.04223423448319154,1.5180430168025935e-12,1.9466594989841253,-22667.232987105344,200,mobile
6182,13,417.72425951430534,45.10957108520984,402.0533909237284,124.11531792480096,45,418,0.03301476026440976,0.033064472955173875,1.1725816818235664,5,49.962940911912476,0,0.03303962595974623,83,-0.24572110914689915,-0.5061736225840718,0.5626638425207939,0.044088749852498485,4.2965405480161925e-36,1.9466594989841253,-22667.232987105344,200,mobile
6183,14,417.5450894623857,45.09978658243013,366.6674177079885,125.95582540367577,45,418,0.03526053523276381,0.035947168186790834,1.1061468006904354,4,50.03761676834164,0,0.03560550691641958,83,-0.00978450277971632,-0.17917005191964108,0.17943701959053254,0.04857333637228494,0.0010880598656000308,1.9466594989841253,-22667.232987105344,200,mobile
6184,15,417.8071882875098,45.74989920988671,280.87326280461315,122.79716701790028,46,418,0.04391078210694059,0.043601467658554605,1.2661773184466838,8,55.51521002014306,0,0.04375639820199554,83,0.6501126274565863,0.26209882512409877,0.7009580747162694,0.056412538556484065,2.975672472531734e-34,1.9466594989841253,-22667.232987105344,200,mobile
6185,16,417.9849978294745,45.12121783069275,413.2765493788066,122.4877363512465,45,418,0.032392552570016886,0.03217753860667478,1.1685882209164236,5,44.79503432206993,0,0.03228522458327767,83,-0.6286813791939636,0.17780954196467746,0.6533425669271157,0.054377919323970784,4.501486369166357e-32,1.9466594989841253,-22667.232987105344,200,mobile
6186,17,418.35074878751215,45.17100006063204,421.3408858686788,121.34756179039044,45,418,0.031509304209831966,0.03179691879250076,1.1464279806069768,5,43.25176703770047,0,0.03165343817411169,83,0.04978222993928938,0.36575095803766544,0.36912333131786507,0.045213669112725056,3.365311039586118e-15,1.9466594989841253,-22667.232987105344,200,mobile
6187,18,418.6835430840759,45.49139097743127,336.69363044022833,123.2224791783075,45,419,0.03797307257974519,0.03799854201742702,1.2145768710503058,7,52.480844065439854,0,0.037985809433239426,83,0.3203909167992336,0.3327942965637476,0.46195495818619914,0.04944554445590313,1.111912933785974e-19,1.9466594989841253,-22667.232987105344,200,mobile
6188,19,418.64546836884773,45.472197827418526,421.7405737337535,120.60485415853631,45,419,0.031181650673035233,0.03212675968895493,1.1390091543167578,5,46.95219265596203,0,0.03165773228460196,83,-0.019193150012746685,-0.03807471522816286,0.042638725908702935,0.04944829351658064,0.6895119363273573,1.9466594989841253,-22667.232987105344,200,mobile
